 3.2539216188610752E+10 3.2539216677504604E+10 3.2539218696485736E+10 3.25392220479227E+10 3.2539226403753437E+10 3.2539231337598117E+10 3.2539236366496265E+10 3.253924099818228E+10 3.2539244779272247E+10 3.2539247339644443E+10 3.253924842866984E+10 3.253924793974576E+10 3.2539245920730945E+10 3.253924256926085E+10 3.253923821340152E+10 3.253923327953611E+10 3.253922825062733E+10 3.2539223618941383E+10 3.2539219837861537E+10 3.2539217277507747E+10 3.499651115212839E+10 3.492326628403028E+10 3.4643258013381385E+10 3.4189713125009155E+10 3.3613225479409397E+10 3.2974517219513523E+10 3.2336957302364192E+10 3.176008276077922E+10 3.1294830876928386E+10 3.098057137250441E+10 3.084352594204642E+10 3.0895926760252437E+10 3.113535215135873E+10 3.154404382333537E+10 3.2088528569915645E+10 3.2720335222169406E+10 3.337876085420105E+10 3.3996290940096107E+10 3.4506425140601074E+10 3.485263686854105E+10 3.810487270517759E+10 3.794282138922918E+10 3.735938313363094E+10 3.643353709481547E+10 3.527836331744337E+10 3.4022124504177043E+10 3.279053254480858E+10 3.1693556261589366E+10 3.0818365754538837E+10 3.022790992978394E+10 2.9962912653893623E+10 3.0044343950782497E+10 3.047381259255547E+10 3.1230605098399456E+10 3.2266027641485504E+10 3.349798733407938E+10 3.481050767685413E+10 3.606256618097591E+10 3.710720152312863E+10 3.781654620075359E+10 4.168508832881494E+10 4.142937750037153E+10 4.054799269874913E+10 3.917032337259359E+10 3.7474177467202E+10 3.565463351523869E+10 3.389518931243614E+10 3.234743650866608E+10 3.1122741337121692E+10 3.0295096265174037E+10 2.9910283211451316E+10 2.9994846526968017E+10 3.0559336378555122E+10 3.1592638852320014E+10 3.3047656196684036E+10 3.482363017883705E+10 3.67559824790573E+10 3.862626374132062E+10 4.01970636085455E+10 4.1261292583445625E+10 4.5495768484812805E+10 4.5158977046126365E+10 4.402458024008543E+10 4.226477394205603E+10 4.011181050087449E+10 3.7818975273733375E+10 3.562077375982278E+10 3.370336050792966E+10 3.21935688225208E+10 3.11670994463015E+10 3.0667569821725131E+10 3.0724695306817867E+10 3.1362079287287303E+10 3.2588827596018402E+10 3.437409588777315E+10 3.661202723512781E+10 3.9095987538541213E+10 4.1527908304879974E+10 4.357548744876208E+10 4.495511400816975E+10 4.9266141833761024E+10 4.888371032559943E+10 4.758419021771949E+10 4.556124380395351E+10 4.307904213983108E+10 4.043448019774994E+10 3.790623686214139E+10 3.5710768839727035E+10 3.3984423189193302E+10 3.2796924501280124E+10 3.2183270922927356E+10 3.2174432580880142E+10 3.2811587803220363E+10 3.4134473957817207E+10 3.6141761380050155E+10 3.873416188706485E+10 4.1668703831019615E+10 4.456704743616848E+10 4.7003423253212E+10 4.863158175169404E+10 5.27497761944214E+10 5.238130930909663E+10 5.1039950667928825E+10 4.890869091969592E+10 4.625251080713388E+10 4.33949048731018E+10 4.0654396659357955E+10 3.827702949441674E+10 3.640448240055566E+10 3.509230055534186E+10 3.4358975274863033E+10 3.4234580023391914E+10 3.478420925221647E+10 3.609086556460132E+10 3.819607191801941E+10 4.101681737082061E+10 4.427852671717517E+10 4.7523706377424964E+10 5.0239361482715415E+10 5.203810658239962E+10 5.577949139159178E+10 5.550452482348604E+10 5.426217672169451E+10 5.218851607940013E+10 4.9515221687140884E+10 4.65766673013437E+10 4.373178058783626E+10 4.126005408811529E+10 3.930575219928566E+10 3.78998554015319E+10 3.7032965613126976E+10 3.673109923498108E+10 3.709262584400879E+10 3.8260660254382194E+10 4.033412845736462E+10 4.325396062272898E+10 4.671757572328037E+10 5.019133257819319E+10 5.308383840524005E+10 5.498894623883279E+10 5.829949137592577E+10 5.8208781064758995E+10 5.7201477074266593E+10 5.533408129356569E+10 5.277332524020395E+10 4.985226595514369E+10 4.6977179556827575E+10 4.447112237198656E+10 4.248067041699833E+10 4.0999470686189384E+10 3.9974526354831954E+10 3.942332925638598E+10 3.9490244090247924E+10 4.0399595297376365E+10 4.232320543516316E+10 4.5231523835037963E+10 4.8796106411909904E+10 5.241124641336185E+10 5.541564830138755E+10 5.740053898742115E+10 6.036125675555756E+10 6.054651201275924E+10 5.988602916708304E+10 5.833317797791616E+10 5.5964713202619644E+10 5.310437575935204E+10 5.021914968402471E+10 4.7693429933544013E+10 4.568003443211758E+10 4.412161715077502E+10 4.290283730502668E+10 4.202750475576582E+10 4.170095302332732E+10 4.2251151219255973E+10 4.393705497049595E+10 4.67623436592003E+10 5.037353300071838E+10 5.409652066404676E+10 5.720556126413722E+10 5.929459775645877E+10 6.2087572099750404E+10 6.263256654287723E+10 6.239518777806323E+10 6.121248032980237E+10 5.905541687414729E+10 5.623549389534822E+10 5.32988270768499E+10 5.071554798819401E+10 4.865334842173717E+10 4.6991828562398735E+10 4.5534933541816604E+10 4.426844572422391E+10 4.347333233485164E+10 4.3599785834695465E+10 4.500335546760499E+10 4.7722996856374465E+10 5.1380981926783843E+10 5.523764337704733E+10 5.8503890859152664E+10 6.077018635067536E+10 6.362167684723797E+10 6.4596067672849655E+10 6.4820677526704765E+10 6.40110551036619E+10 6.202680192317147E+10 5.917163579461774E+10 5.609230132725162E+10 5.337081039271364E+10 5.1200823084079284E+10 4.93906629068107E+10 4.764983946399101E+10 4.5944287188130615E+10 4.4641799169401794E+10 4.4324354009334014E+10 4.5445624615427024E+10 4.808010224710472E+10 5.18287443188101E+10 5.58901597188911E+10 5.940963824597513E+10 6.195893165542481E+10 6.507977299723377E+10 6.653508264334459E+10 6.722831421447105E+10 6.675297224710957E+10 6.486116739317506E+10 6.1862515443200004E+10 5.8526623487253204E+10 5.556827560222938E+10 5.321633330298055E+10 5.1204411907015335E+10 4.9141745481968544E+10 4.6976121036619773E+10 4.5167421820532394E+10 4.442731606263081E+10 4.5300190350469795E+10 4.789444052371826E+10 5.179640663664693E+10 5.6150706657971824E+10 6.003433535840911E+10 6.298061619343776E+10 6.651845276461434E+10 6.848476525578501E+10 6.962948157978288E+10 6.942626877206921E+10 6.753091257376841E+10 6.427960136086922E+10 6.058422305127845E+10 5.730253907372432E+10 5.47021463059757E+10 5.244291647422345E+10 5.0036808868290275E+10 4.741847758164401E+10 4.5138451607691986E+10 4.402526321194029E+10 4.469942329324684E+10 4.730003038595162E+10 5.140898348941062E+10 5.612987153496803E+10 6.0471884586639724E+10 6.391118656546401E+10 6.79210237295321E+10 7.040341083203322E+10 7.196719158630533E+10 7.197152049299135E+10 6.999130574127245E+10 6.641001562987482E+10 6.229295974236395E+10 5.863843055980848E+10 5.574959261855852E+10 5.321719591602751E+10 5.046668796658001E+10 4.7426784666813034E+10 4.47314657627554E+10 4.330624924330439E+10 4.382953942218719E+10 4.646682558261618E+10 5.0806798451532646E+10 5.592873167588193E+10 6.078017606930933E+10 6.4767727943515754E+10 6.920214088428615E+10 7.217722895027937E+10 7.411895148573683E+10 7.428187973202689E+10 7.217648065174419E+10 6.824550611235541E+10 6.3704368736056755E+10 5.967745391945819E+10 5.649576852766676E+10 5.368923824173957E+10 5.061341795251586E+10 4.719909461370256E+10 4.415266390276915E+10 4.247412240632931E+10 4.288139973871135E+10 4.556105976135359E+10 5.011748995594113E+10 5.56227207254068E+10 6.0975108482338684E+10 6.550963119158664E+10 7.022812329527243E+10 7.364266487120613E+10 7.591682143198132E+10 7.621619351347464E+10 7.40012187735249E+10 6.977063484820346E+10 6.486795174532512E+10 6.0519116740819885E+10 5.7074394667994125E+10 5.4015748932300094E+10 5.064968153057178E+10 4.6916836725901115E+10 4.358290946771249E+10 4.170045124500314E+10 4.201051340721606E+10 4.471420335828618E+10 4.943555736107246E+10 5.525344869846935E+10 6.103469025451857E+10 6.6052700277311584E+10 7.084858693243054E+10 7.462245775357097E+10 7.718189248189294E+10 7.762452497738042E+10 7.537120159845813E+10 7.095620487456438E+10 6.581048979201859E+10 6.1229521249741035E+10 5.757657322569879E+10 5.430399686701032E+10 5.069334773763384E+10 4.670216332011347E+10 4.314104542909944E+10 4.109476357541408E+10 4.131341170173959E+10 4.400483326275319E+10 4.881108317103181E+10 5.4827358787020584E+10 6.09099305242107E+10 6.6291868007731765E+10 7.093250071217352E+10 7.496757395699377E+10 7.776563628103297E+10 7.83808718009397E+10 7.620078267830391E+10 7.17612435267124E+10 6.652629200408368E+10 6.182448378955658E+10 5.802960026798908E+10 5.458826739964346E+10 5.078402860252928E+10 4.6597493677742355E+10 4.286823529554052E+10 4.069346990120559E+10 4.081964144873686E+10 4.34526646844965E+10 4.8246986034737976E+10 5.431975280572904E+10 6.053929707071258E+10 6.612730304536833E+10 7.039963760835553E+10 7.459366004574272E+10 7.758646181997946E+10 7.841376056596692E+10 7.643324899584407E+10 7.214277523849657E+10 6.697995305389288E+10 6.226909934301529E+10 5.83953178409422E+10 5.482776698282784E+10 5.088135866086073E+10 4.6565230667831924E+10 4.27296601147352E+10 4.046310274255255E+10 4.049556034406306E+10 4.302233786355717E+10 4.770371580750837E+10 5.368313590864378E+10 5.986392078997567E+10 6.548808481552671E+10 6.923885883177945E+10 7.350089963945206E+10 7.664969432134006E+10 7.772462535667427E+10 7.605667058318886E+10 7.206957751821805E+10 6.711951896991927E+10 6.24918702059537E+10 5.858579654112957E+10 5.492344230441366E+10 5.08820097315343E+10 4.650405794788268E+10 4.26295977998829E+10 4.03141101326412E+10 4.025700691241281E+10 4.263523246958171E+10 4.711069607660142E+10 5.2859187717850914E+10 5.8841213484073394E+10 6.434817545158714E+10 6.750873254056058E+10 7.177152432829285E+10 7.504456032952126E+10 7.638764475433092E+10 7.510955322469313E+10 7.153473399585431E+10 6.689529327313743E+10 6.24088054367986E+10 5.849190172260739E+10 5.474958433486283E+10 5.065183104730209E+10 4.627887879253423E+10 4.243766262987634E+10 4.012361440614333E+10 3.99897249431946E+10 4.218848574407962E+10 4.638379698167585E+10 5.179339533689943E+10 5.745512733399326E+10 6.273163178879326E+10 6.532211822066079E+10 6.954750228083398E+10 7.292041445944437E+10 7.453152059728412E+10 7.36740605512008E+10 7.056221339253664E+10 6.627800789065183E+10 6.195063668503469E+10 5.801772385251485E+10 5.419338936902164E+10 5.006717577817648E+10 4.5760058814498924E+10 4.202357456594165E+10 3.976564597981371E+10 3.957638654021087E+10 4.157976384407625E+10 4.5446930889025314E+10 5.045043479178626E+10 5.572192014708497E+10 6.070726482413899E+10 6.282142400634621E+10 6.6997636641669784E+10 7.045170144852318E+10 7.231006202686485E+10 7.185897921676465E+10 6.920485031662099E+10 6.5270335128269355E+10 6.10850978691665E+10 5.7111358639334693E+10 5.319199744875526E+10 4.905516833150686E+10 4.486340272565994E+10 4.1294162720725944E+10 3.914430276126148E+10 3.892637840692861E+10 4.0733867741091964E+10 4.425376753464917E+10 4.882727069935446E+10 5.3690949467164E+10 5.83758575270852E+10 6.015289561915028E+10 6.428515629799504E+10 6.780338138804282E+10 6.987124678460104E+10 6.977784156418239E+10 6.7534229682502365E+10 6.390809444593329E+10 5.982744288753062E+10 5.578247240848151E+10 5.175519633763487E+10 4.762009282360507E+10 4.357872207808802E+10 4.0222263380007164E+10 3.822134214052348E+10 3.800106200247085E+10 3.962457013078655E+10 4.280393236800915E+10 4.696052207680289E+10 5.144065973115491E+10 5.585438685313067E+10 5.7446437626639945E+10 6.154396838116642E+10 6.5105656369006515E+10 6.7332954644504394E+10 6.7528378225317024E+10 6.562573499985941E+10 6.225132982996571E+10 5.823646151218421E+10 5.410124387528226E+10 4.996607705958976E+10 4.584646062864778E+10 4.19767017133756E+10 3.885739424966237E+10 3.702898759385257E+10 3.682641761481293E+10 3.828482540312579E+10 4.1148580802742485E+10 4.492562648699739E+10 4.907055332231293E+10 5.32612259721705E+10 5.480386502613215E+10 5.886674236205806E+10 6.244159620632405E+10 6.476959171566503E+10 6.517797004123016E+10 6.354335474400535E+10 6.0369093949733375E+10 5.639866217067453E+10 5.2180392858045455E+10 4.7960625957155975E+10 4.387859729144633E+10 4.019211392964669E+10 3.731454496923998E+10 3.566347860202122E+10 3.548880448588422E+10 3.6802014609465835E+10 3.938349053610841E+10 4.282768240683038E+10 4.669053357356508E+10 5.070472025307001E+10 5.2295183870858375E+10 5.630374550500272E+10 5.984675060193323E+10 6.2209940915318016E+10 6.275745969583057E+10 6.132867331192067E+10 5.832373845327898E+10 5.440733650201664E+10 5.014825080309274E+10 4.589557819217223E+10 4.188638321711356E+10 3.839155246339835E+10 3.574673708381074E+10 3.42628117680421E+10 3.4116204176654914E+10 3.530054894445056E+10 3.763233522917558E+10 4.078656595767605E+10 4.440945540429856E+10 4.827582839580132E+10 4.996066313998787E+10 5.386921289081849E+10 5.731757131322542E+10 5.964439837917356E+10 6.02639418280243E+10 5.8997340465520545E+10 5.616018500436278E+10 5.234404551165269E+10 4.812282303923875E+10 4.391685792082375E+10 4.003085049827279E+10 3.673909623064283E+10 3.4313022714367485E+10 3.2978083859142513E+10 3.285259552939293E+10 3.3918567938929527E+10 3.602605958113538E+10 3.8920609587134674E+10 4.2324812813019134E+10 4.604438401365405E+10 4.7816167721257575E+10 5.1551863695327865E+10 5.482522929008492E+10 5.703919362443519E+10 5.767201513145485E+10 5.6544468180497024E+10 5.390346341411176E+10 5.026784364664178E+10 4.6194228892791595E+10 4.21377468419659E+10 3.844005510219115E+10 3.537100135579054E+10 3.3152890086412414E+10 3.1948479905174118E+10 3.183426505214374E+10 3.278640721493686E+10 3.468462069396519E+10 3.733296815328572E+10 4.051509672800346E+10 4.405812219159512E+10 4.585988181612565E+10 4.932703300597094E+10 5.233202752071669E+10 5.435498354856745E+10 5.4951478010967384E+10 5.395782964267282E+10 5.156473771330071E+10 4.8213956401344894E+10 4.4418210927162094E+10 4.062982776911999E+10 3.719862670653264E+10 3.438366220375468E+10 3.237237910773493E+10 3.1285934128901962E+10 3.117411626935513E+10 3.201214979329369E+10 3.370506763363619E+10 3.6103064187406204E+10 3.903556248915921E+10 4.2343703969445075E+10 4.40794066808178E+10 4.716876078897574E+10 4.980794168583074E+10 5.156640153873871E+10 5.208733896547906E+10 5.123499346670717E+10 4.9153172624204414E+10 4.620038847326154E+10 4.2819362296861E+10 3.942472185196682E+10 3.634851802153999E+10 3.383273654525383E+10 3.2040987708070083E+10 3.1069973634772102E+10 3.0955400980568225E+10 3.1675560920171627E+10 3.315660044373179E+10 3.5283282188560234E+10 3.7917269161678955E+10 4.090922972017554E+10 4.245874708356052E+10 4.506051598239633E+10 4.724457736638634E+10 4.867813728485489E+10 4.909645701440741E+10 4.839878920529399E+10 4.668915265873771E+10 4.423894838155023E+10 4.1400630861397354E+10 3.852250362730105E+10 3.589612609879953E+10 3.3738452811339405E+10 3.2194916267084568E+10 3.1349219225223617E+10 3.1232161765538402E+10 3.182810002702196E+10 3.308060798055969E+10 3.489946901828458E+10 3.716865425227954E+10 3.9747939239980316E+10 4.098479660795551E+10 4.300317675202268E+10 4.466368853491113E+10 4.57331776130559E+10 4.6035481131533905E+10 4.5505709557285934E+10 4.421403881379421E+10 4.234653729697718E+10 4.015528090279586E+10 3.790291252130777E+10 3.582159335146025E+10 3.4092567170647743E+10 3.28419383061727E+10 3.2144844060700927E+10 3.2031908309462512E+10 3.249512209058032E+10 3.349271154646842E+10 3.495332002847825E+10 3.6778777212717704E+10 3.884288220430345E+10 3.965278868455964E+10 4.101898905288974E+10 4.211823526603324E+10 4.281075433517409E+10 4.2997399262591415E+10 4.264420411794866E+10 4.179299112878226E+10 4.055309597552905E+10 3.907803883097353E+10 3.7536652487071754E+10 3.6087929597194854E+10 3.48645111887752E+10 3.3965006823845092E+10 3.345260316971616E+10 3.3356945505345924E+10 3.3677106764839416E+10 3.4384506039734764E+10 3.542526386680097E+10 3.6721625529469E+10 3.8172309754414085E+10 3.847006788193097E+10 3.915088148995402E+10 3.96859384047067E+10 4.0014885004793724E+10 4.009805904382798E+10 3.992356785330145E+10 3.951005211973317E+10 3.8904112445293495E+10 3.817307807727948E+10 3.739513080564869E+10 3.6649182442434005E+10 3.6006373855985725E+10 3.552409260889468E+10 3.5242516484181564E+10 3.518316868266679E+10 3.534883216445021E+10 3.572427940532232E+10 3.627748642817706E+10 3.696124791494491E+10 3.7715392359299E+10 3.745762822342105E+10 3.745762307992874E+10 3.745761913238037E+10 3.745761676718971E+10 3.7457616215877685E+10 3.745761753240968E+10 3.745762058791311E+10 3.74576250832925E+10 3.745763057850712E+10 3.7457636535645225E+10 3.74576423715787E+10 3.7457647515043785E+10 3.745765146256066E+10 3.745765382771773E+10 3.745765437899651E+10 3.745765306243449E+10 3.745765000690734E+10 3.745764551151352E+10 3.745764001629606E+10 3.7457634059167816E+10
